dataset_id	landmark_hours	outcome	model	term	odds_ratio	ci_lower	ci_upper	pvalue	auc_or_cstat	brier	aic	n	events	status
MIMIC-IV-2.2	24	incident_post_landmark_delirium	joint_density_screen	age_z	1.1401914486927327	1.0772443713918358	1.2068167392625517	5.954558899988655e-06	0.7424994632960965	0.07088205103525375	9179.500005680413	17836	1497	ok
MIMIC-IV-2.2	24	incident_post_landmark_delirium	joint_density_screen	male	0.9364784221772576	0.8368268352417078	1.047996787710921	0.2529120621958457	0.7424994632960965	0.07088205103525375	9179.500005680413	17836	1497	ok
MIMIC-IV-2.2	24	incident_post_landmark_delirium	joint_density_screen	total_all_z	1.0396558397684788	0.9664753501095535	1.1183774785794367	0.2963387661630754	0.7424994632960965	0.07088205103525375	9179.500005680413	17836	1497	ok
MIMIC-IV-2.2	24	incident_post_landmark_delirium	joint_density_screen	night_fraction_z	1.0523252709609972	0.9926202352628067	1.1156215001097	0.08699908724768585	0.7424994632960965	0.07088205103525375	9179.500005680413	17836	1497	ok
MIMIC-IV-2.2	24	incident_post_landmark_delirium	joint_density_screen	braden_skin_records_z	1.1166908700836953	1.0671352156578762	1.168547791349497	1.8820284768856722e-06	0.7424994632960965	0.07088205103525375	9179.500005680413	17836	1497	ok
MIMIC-IV-2.2	24	incident_post_landmark_delirium	joint_density_screen	rass_records_z	1.7265414935811585	1.6241214939546957	1.8354202811508449	1.3471662729113633e-68	0.7424994632960965	0.07088205103525375	9179.500005680413	17836	1497	ok
MIMIC-IV-2.2	24	incident_post_landmark_delirium	joint_density_screen	mobility_records_z	1.0839214561041677	1.013023997582085	1.1597807414308352	0.019547159188436886	0.7424994632960965	0.07088205103525375	9179.500005680413	17836	1497	ok
MIMIC-IV-2.2	24	incident_post_landmark_delirium	joint_density_screen	pain_records_z	0.7857253983536577	0.7335322935178817	0.8416322049807128	6.14124866445122e-12	0.7424994632960965	0.07088205103525375	9179.500005680413	17836	1497	ok
MIMIC-IV-2.2	24	incident_post_landmark_delirium	joint_density_screen	restraint_records_z	1.5619884358017844	1.4781760777688928	1.6505529417449818	1.429402014255212e-56	0.7424994632960965	0.07088205103525375	9179.500005680413	17836	1497	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	demographic_baseline	const	0.05042497307870405	0.04383441023291726	0.0580064359592687	0.0	0.5128477299532025	0.04535760246085502	3583.230206651723	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	demographic_baseline	age_z	1.038440445201881	0.943956419398241	1.1423817202477622	0.438340422583651	0.5128477299532025	0.04535760246085502	3583.230206651723	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	demographic_baseline	male	0.9835239133165691	0.8117135411983302	1.1917003215660142	0.8653252915927199	0.5128477299532025	0.04535760246085502	3583.230206651723	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	care_intensity_total	const	0.0439635084764128	0.037884588645792174	0.05101784516196125	0.0	0.6648974267667775	0.044473850125036775	3431.2773811773095	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	care_intensity_total	age_z	1.1169725394500782	1.0120406433536437	1.2327841397270742	0.02796409731179874	0.6648974267667775	0.044473850125036775	3431.2773811773095	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	care_intensity_total	male	0.9538426297852176	0.7855470856940725	1.1581937976279415	0.6332577010134921	0.6648974267667775	0.044473850125036775	3431.2773811773095	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	care_intensity_total	total_all_z	1.7801230810675224	1.6273652732292443	1.9472199855053314	2.164851632098434e-36	0.6648974267667775	0.044473850125036775	3431.2773811773095	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	day_vs_night_counts	const	0.04389504317891659	0.03782051047740712	0.050945235570787756	0.0	0.6646912195898081	0.04446754590267706	3432.8714116496776	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	day_vs_night_counts	age_z	1.1165896656605816	1.0117218523112377	1.2323273225855584	0.028408714326501265	0.6646912195898081	0.04446754590267706	3432.8714116496776	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	day_vs_night_counts	male	0.9560743305670689	0.7872747526355331	1.1610662256210307	0.6503878271365662	0.6646912195898081	0.04446754590267706	3432.8714116496776	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	day_vs_night_counts	day_all_z	1.4414393423505374	1.2738342084682257	1.6310971740776394	6.722856733527866e-09	0.6646912195898081	0.04446754590267706	3432.8714116496776	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	day_vs_night_counts	night_all_z	1.2913701663566697	1.1441326653878403	1.4575555414203243	3.472597118092868e-05	0.6646912195898081	0.04446754590267706	3432.8714116496776	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	night_fraction	const	0.04395530419534544	0.037875358355514005	0.051011233973554636	0.0	0.6647115220645357	0.04448666217813982	3433.233729767038	9340	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	night_fraction	age_z	1.1169080157586204	1.0119836811912795	1.2327110988562138	0.02804366791192388	0.6647115220645357	0.04448666217813982	3433.233729767038	9340	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	night_fraction	male	0.9543385873683566	0.7858606158969185	1.158935975307478	0.6372090391619956	0.6647115220645357	0.04448666217813982	3433.233729767038	9340	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	night_fraction	total_all_z	1.7790199678703476	1.6258063757875358	1.9466721826258913	4.6729748316456185e-36	0.6647115220645357	0.04448666217813982	3433.233729767038	9340	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	night_fraction	night_fraction_z	1.0070180631848071	0.9043835271322471	1.1213001444156017	0.8985320902613737	0.6647115220645357	0.04448666217813982	3433.233729767038	9340	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	nursing_vulnerability_density	const	0.03485112579222526	0.029585100673262223	0.04105448152431722	0.0	0.7590308136407374	0.04315224979797832	3207.2438667853057	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	nursing_vulnerability_density	age_z	1.1124739267975239	1.0063466345231153	1.2297931898890604	0.037189308513168096	0.7590308136407374	0.04315224979797832	3207.2438667853057	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	nursing_vulnerability_density	male	0.9576932842961157	0.7851969479889997	1.168084553989797	0.6696466634466072	0.7590308136407374	0.04315224979797832	3207.2438667853057	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	nursing_vulnerability_density	braden_skin_records_z	1.128425331647603	1.0491988484090458	1.213634318256105	0.0011415441292110995	0.7590308136407374	0.04315224979797832	3207.2438667853057	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	nursing_vulnerability_density	rass_records_z	2.087881540366464	1.8565529431045513	2.3480339425782524	1.0625974654719605e-34	0.7590308136407374	0.04315224979797832	3207.2438667853057	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	nursing_vulnerability_density	mobility_records_z	1.0784582706180548	0.9478422075963849	1.2270736965954474	0.25148953757536463	0.7590308136407374	0.04315224979797832	3207.2438667853057	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	nursing_vulnerability_density	pain_records_z	0.9159243522536299	0.8250563993467646	1.0168000875036438	0.09946317627484774	0.7590308136407374	0.04315224979797832	3207.2438667853057	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	nursing_vulnerability_density	restraint_records_z	1.4884013043533797	1.3593353043609562	1.629721846915692	8.429037627837378e-18	0.7590308136407374	0.04315224979797832	3207.2438667853057	9343	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	joint_density_screen	const	0.03461298365268865	0.029358308439841496	0.04080816303828436	0.0	0.7617310570892624	0.04311163238175756	3202.6964686995857	9340	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	joint_density_screen	age_z	1.1299150000709623	1.0210150552407098	1.2504300507932982	0.018166031350204722	0.7617310570892624	0.04311163238175756	3202.6964686995857	9340	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	joint_density_screen	male	0.9437035346875222	0.773414083941444	1.1514871268482745	0.5682001530204478	0.7617310570892624	0.04311163238175756	3202.6964686995857	9340	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	joint_density_screen	total_all_z	1.2421339457718987	1.076274153288991	1.4335536485048175	0.0030249080966717854	0.7617310570892624	0.04311163238175756	3202.6964686995857	9340	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	joint_density_screen	night_fraction_z	0.9922038149974807	0.8854111731029497	1.1118771034314556	0.8928404141895366	0.7617310570892624	0.04311163238175756	3202.6964686995857	9340	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	joint_density_screen	braden_skin_records_z	1.0868471513440359	1.0058713861762119	1.17434171666328	0.035014119788877376	0.7617310570892624	0.04311163238175756	3202.6964686995857	9340	445	ok
