dataset_id	model_family	number_of_classes	aic	bic	entropy_proxy_mean_max_posterior	silhouette	min_class_proportion	selection_flag
MIMIC-IV-2.2	GaussianMixture_diag	2	595596.4627478467	596517.8301134111	0.9999999521866411	0.16533536680587615	0.4995183559884405	True
MIMIC-IV-2.2	GaussianMixture_diag	3	496549.41074349405	497935.0329831799	0.9996947327200052	0.17182334553525752	0.004067216097613186	False
MIMIC-IV-2.2	GaussianMixture_diag	4	429057.022134203	430906.89924801036	0.9995089655406044	0.18834181855504423	0.004067216097613186	False
MIMIC-IV-2.2	GaussianMixture_diag	5	400964.0735533161	403278.20554124506	0.9906606016948474	0.12834344340815387	0.004067216097613186	False
