dataset_id	outcome	analysis	effect_type	effect	ci_lower	ci_upper	pvalue	n	events	covariate_set	interpretation
MIMIC-IV-2.2	incident_post_landmark_delirium	clinical_covariate_reference	odds_ratio	1.7367858133283574	1.3095369896501818	2.303428605086157	0.00012714666083815781	9340	445	high_intensity_class,age_z,male,total_event_z,night_fraction_z,diagnosis_count_z,dementia_flag,sepsis_flag,sedative_exposure,opioid_exposure,vasopressor_exposure,emergency_admission,micu_unit	Reference clinical covariate-extended model.
MIMIC-IV-2.2	incident_post_landmark_delirium	clinical_plus_active_nursing_response_proxy	odds_ratio	1.734046237361606	1.3056975478401283	2.302919507110934	0.00014313932420941504	9340	445	high_intensity_class,age_z,male,total_event_z,night_fraction_z,diagnosis_count_z,dementia_flag,sepsis_flag,sedative_exposure,opioid_exposure,vasopressor_exposure,emergency_admission,micu_unit,active_nursing_response_proxy_z	Adds a composite proxy for active bedside nursing-response documentation; interpreted as an overadjustment/proxy sensitivity, not as causal control.
MIMIC-IV-2.2	incident_post_landmark_delirium	clinical_plus_sedation_restraint_documentation_proxy	odds_ratio	0.5365431289712493	0.357632102066437	0.8049571824868779	0.002626729883092328	9340	445	high_intensity_class,age_z,male,total_event_z,night_fraction_z,diagnosis_count_z,dementia_flag,sepsis_flag,sedative_exposure,opioid_exposure,vasopressor_exposure,emergency_admission,micu_unit,sedation_restraint_documentation_proxy_z	Adds a proxy for sedation/restraint documentation density to assess overlap with agitation, device protection, and immobility-related care.
MIMIC-IV-2.2	incident_post_landmark_delirium	clinical_plus_individual_response_domain_counts	odds_ratio	1.5795331432558568	1.177458927072167	2.118906140401458	0.002289114989665728	9340	445	high_intensity_class,age_z,male,total_event_z,night_fraction_z,diagnosis_count_z,dementia_flag,sepsis_flag,sedative_exposure,opioid_exposure,vasopressor_exposure,emergency_admission,micu_unit,mobility_turning_records_z,orientation_records_z,moisture_hygiene_records_z,oral_suction_airway_records_z,nutrition_records_z,pain_records_z	Adds individual mobility, orientation, hygiene, airway/suction, nutrition, and pain documentation counts as nursing-response proxies.
