dataset_id	split_or_cohort	outcome	model	auc_or_cstat	calibration_intercept	calibration_slope	brier	mean_predicted_risk	observed_event_rate	n	events	evaluation_note	auc_ci_lower	auc_ci_upper	brier_ci_lower	brier_ci_upper	bootstrap_iterations_used
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.4874988950932035	-5.340385264192023	-0.7823872243035392	0.0453738717949304	0.0476473411554113	0.0476292411431017	9343	445	Outcome-model internal cross-validation; unsupervised phenotype assignments were fixed from the derivation cohort.	0.4596084333378126	0.5141355878524635	0.0416040862259823	0.049487967669462	500
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.6627933054012896	-0.0465206554664738	0.9837713623401336	0.0445068913788107	0.0476471843941457	0.0476292411431017	9343	445	Outcome-model internal cross-validation; unsupervised phenotype assignments were fixed from the derivation cohort.	0.6358602356409133	0.6912196914998928	0.0409492001764005	0.0483863807785679	500
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.6606034432684026	-0.0846941358573112	0.970446287552285	0.0445298738005004	0.0476593397370596	0.0476292411431017	9343	445	Outcome-model internal cross-validation; unsupervised phenotype assignments were fixed from the derivation cohort.	0.6334279512701395	0.6884105150166869	0.0409805575027413	0.0483999806648411	500
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.6601081924735013	-0.0914180990382527	0.9681376039610864	0.0445325874886866	0.0476658525934839	0.0476292411431017	9343	445	Outcome-model internal cross-validation; unsupervised phenotype assignments were fixed from the derivation cohort.	0.6329063304164818	0.688379838330266	0.0409751889910547	0.0484091885500055	500
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.7554463697182298	-0.0666035026926818	0.9752081013493228	0.0433531135856035	0.0476768451183328	0.0476292411431017	9343	445	Outcome-model internal cross-validation; unsupervised phenotype assignments were fixed from the derivation cohort.	0.7339159175667764	0.7756750147253373	0.0398336818056946	0.0470542271980502	500
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.756545215311609	-0.0966034314167405	0.9641371034911934	0.0433694410868987	0.047723970734353	0.0476292411431017	9343	445	Outcome-model internal cross-validation; unsupervised phenotype assignments were fixed from the derivation cohort.	0.7359128384013766	0.776356303380823	0.0398477688727136	0.0470615463099848	500
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.5941444990794548	-0.0342919565598483	0.988269124198444	0.0450097642848757	0.0476338387342066	0.0476292411431017	9343	445	Outcome-model internal cross-validation; unsupervised phenotype assignments were fixed from the derivation cohort.	0.5704768281383785	0.6181287413738267	0.0412562904437135	0.0491044623196304	500
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.6029679690676607	-0.1095041896387635	0.9625981264534712	0.0450297430496956	0.0476527940206728	0.0476292411431017	9343	445	Outcome-model internal cross-validation; unsupervised phenotype assignments were fixed from the derivation cohort.	0.577763409101193	0.6273754796358583	0.0412905045465512	0.0491224523253433	500
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.6648877035869694	-0.1011319147983823	0.9645070919226136	0.0444971448143965	0.0476555677931494	0.0476292411431017	9343	445	Outcome-model internal cross-validation; unsupervised phenotype assignments were fixed from the derivation cohort.	0.6387809284889704	0.6923802324550009	0.040919669480272	0.0483826803733407	500
